Id,Address,Latitude,Longitude,Time,Deaths_and_Injuries,Vehicles
6625,臺南市新化區太平里民生路前0.0公尺,23.03983370697 ,120.30866440411 ,106年04月18日 12時19分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6626,臺南市中西區郡緯街35號前0.0公尺,22.99839539994 ,120.20107037968 ,106年04月18日 12時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6627,臺南市永康區中興里中華路154巷前0.0公尺,23.00372687794 ,120.23727881375 ,106年04月18日 13時15分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6628,臺南市中西區國華街二段,22.99110313199 ,120.19692684989 ,106年04月18日 13時27分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6629,臺南市永康區東橋里中山南路231巷26弄前0.0公尺,23.03066000000 ,120.24868000000 ,106年04月18日 14時20分00秒,死亡0;受傷1,大型重型2(250-550C.C.)-機車
6630,臺南市仁德區仁德里中山路前0.0公尺,22.97310910941 ,120.24629625575 ,106年04月18日 14時40分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6631,臺南市永康區永康里中山南路515號前0.0公尺,23.02284432252 ,120.25095455661 ,106年04月18日 15時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6632,臺南市中西區保安路,22.99032216278 ,120.19650381982 ,106年04月18日 15時34分00秒,死亡0;受傷4,普通重型-機車;普通重型-機車;乘客-人;普通重型-機車
6633,臺南市北區和緯路二段90號前0.0公尺,23.01128887844 ,120.20927910214 ,106年04月18日 15時42分00秒,死亡0;受傷1,普通重型-機車
6634,臺南市南化區臺20 51公里100.0公尺處西向中線,23.07387552845 ,120.51952933409 ,106年04月18日 15時58分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6635,臺南市永康區西灣里文化路,23.01611875217 ,120.25875975099 ,106年04月18日 16時10分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6636,臺南市南區健康路一段345號前0.0公尺,22.98140946682 ,120.20041702554 ,106年04月18日 16時30分00秒,死亡0;受傷2,自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人
6637,臺南市麻豆區防汛道路，溪底高幹67,23.18527000000 ,120.25852000000 ,106年04月18日 16時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6638,臺南市北區臨安路,22.99947000000 ,120.20301000000 ,106年04月18日 17時05分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車
6639,臺南市永康區中山南路712號前0.0公尺,23.02042271689 ,120.24508778657 ,106年04月18日 17時16分00秒,死亡0;受傷1,普通重型-機車
6640,臺南市佳里區六安里延平路409號前0.0公尺,23.16612157176 ,120.17826380862 ,106年04月18日 17時35分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6641,臺南市新市區民生路(紅橋下),23.08413894306 ,120.28075444088 ,106年04月18日 18時20分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6642,臺南市六甲區水林里民族街,23.23402929993 ,120.34602320230 ,106年04月18日 18時45分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6643,臺南市七股區大埕50號,23.14060000000 ,120.13896000000 ,106年04月18日 19時39分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6644,臺南市永康區尚頂路前0.0公尺,23.02916817800 ,120.22868306310 ,106年04月18日 19時50分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車;乘客-人
6645,臺南市中西區友愛街,22.99202784634 ,120.19700518644 ,106年04月18日 21時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6646,臺南市佳里區忠孝路與佳西路路口,23.16948300000 ,120.17046600000 ,106年04月18日 23時45分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6647,臺南市歸仁區南保里大順街179號前0.0公尺,22.96516152178 ,120.28742941327 ,106年04月19日 06時55分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6648,臺南市安南區本田路三段71號前0.0公尺,23.04122724730 ,120.15973109602 ,106年04月19日 07時27分00秒,死亡0;受傷1,普通重型-機車;自用-大貨車
6649,臺南市東區崇善十四街,22.96477322864 ,120.23178925546 ,106年04月19日 07時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6650,臺南市善化區安順一路前0.0公尺,23.13174958148 ,120.32049582233 ,106年04月19日 07時48分00秒,死亡0;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車
6651,臺南市中西區樹林街,22.98587000000 ,120.20443000000 ,106年04月19日 07時52分00秒,死亡0;受傷1,普通輕型-機車;普通重型-機車
6652,臺南市南化區臺20線東向42.3公里處,23.07959813168 ,120.48951711552 ,106年04月19日 07時56分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6653,臺南市西港區西港路燈編號港東-0173前未命名道路,23.12282000000 ,120.20354000000 ,106年04月19日 08時03分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人
6654,臺南市永康區大洲一號橋往東路燈390906號,23.02598000000 ,120.25705000000 ,106年04月19日 08時05分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
6655,臺南市鹽水區新中路106號,23.30821062393 ,120.27674816374 ,106年04月19日 08時10分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6656,臺南市安南區北安三街,23.03723750019 ,120.20335825240 ,106年04月19日 08時47分00秒,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人
6657,臺南市新化區中正路與忠孝路口,23.03843400000 ,120.30714900000 ,106年04月19日 10時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6658,臺南市永康區忠孝路,23.01085420011 ,120.24205841719 ,106年04月19日 11時50分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6659,臺南市永康區尚頂里正南一街157號前0.0公尺,23.02524712226 ,120.22682087499 ,106年04月19日 12時04分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6660,臺南市仁德區中山路560號,22.97153031447 ,120.25254290383 ,106年04月19日 12時10分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6661,臺南市新化區北勢里大德路,23.05035000000 ,120.29064000000 ,106年04月19日 13時15分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6662,臺南市新營區新北里育德七街,23.31590000000 ,120.30610000000 ,106年04月19日 13時55分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6663,臺南市鹽水區,23.32009000000 ,120.26652000000 ,106年04月19日 14時10分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6664,臺南市新營區國道1號 294公里300.0公尺處北向內側,23.31004000000 ,120.31630000000 ,106年04月19日 14時38分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);自用-小客車;民營客運-大客車
6665,臺南市永康區中華路145號前0.0公尺,23.00302112684 ,120.23512834970 ,106年04月19日 15時10分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6666,臺南市新營區民榮里金華路,23.30497000000 ,120.29955000000 ,106年04月19日 15時19分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
6667,臺南市永康區甲頂路,23.01993214017 ,120.21936388011 ,106年04月19日 15時20分00秒,死亡0;受傷1,民營公車-大客車;普通重型-機車
6668,臺南市東區慶東街,22.99100517685 ,120.21645056112 ,106年04月19日 15時52分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6669,臺南市麻豆區中興里三民路46之1號前0.0公尺,23.18170463336 ,120.24581966374 ,106年04月19日 16時00分00秒,死亡0;受傷1,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
6670,臺南市新化區忠孝路60-3號前,23.03839108466 ,120.30677144532 ,106年04月19日 16時10分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6671,臺南市永康區中華路(永康陸橋)往北近南台街,23.00810215300 ,120.23414379625 ,106年04月19日 16時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6672,臺南市南區大同路二段,22.98101117374 ,120.21220010444 ,106年04月19日 16時20分00秒,死亡0;受傷1,自用-小客車;普通輕型-機車
6673,臺南市永康區三民里永安路前0.0公尺,23.04913562139 ,120.24113620289 ,106年04月19日 16時30分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6674,臺南市仁德區二行里中正西路127號前0.0公尺,22.91791689702 ,120.22272177047 ,106年04月19日 17時07分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6675,臺南市善化區坐駕里信義路,23.12876242990 ,120.29982086688 ,106年04月19日 17時35分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6676,臺南市佳里區光復路與光復路127巷口,23.16002752791 ,120.17471047209 ,106年04月19日 19時00分00秒,死亡0;受傷1,自用-小客車;行人-人
6677,臺南市北區大興街226巷10號前0.0公尺,23.01116106633 ,120.18780685207 ,106年04月19日 19時35分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6678,臺南市新市區大順五路,23.10264012440 ,120.28864935749 ,106年04月19日 19時38分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6679,臺南市永康區西彎里永華路,23.00636389146 ,120.25917012378 ,106年04月19日 19時45分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6680,臺南市永康區大武街,23.01974203346 ,120.22235563930 ,106年04月19日 20時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6681,臺南市北區公園北路前0.0公尺,23.00502849955 ,120.20827412757 ,106年04月19日 20時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6682,臺南市南區永福路,22.96104000000 ,120.18890000000 ,106年04月19日 20時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6683,臺南市永康區鹽行里中正南路533號前0.0公尺,23.03535650790 ,120.23033106595 ,106年04月19日 22時05分00秒,死亡0;受傷1,普通重型-機車;計程車-小客車
6684,臺南市善化區成功路173-1號旁未命名道路,23.12847830890 ,120.31374179878 ,106年04月20日 02時15分00秒,死亡0;受傷1,自用-小客車
6685,臺南市永康區東橋里中山南路316巷前0.0公尺,23.01573600000 ,120.23620650000 ,106年04月20日 06時28分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6686,臺南市仁德區仁德里文德路,22.96845000000 ,120.24274000000 ,106年04月20日 07時10分00秒,死亡0;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車
6687,臺南市北區北園街87巷171弄前0.0公尺,23.01361205274 ,120.22053248215 ,106年04月20日 07時20分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6688,臺南市仁德區新田里民安路二段前0.0公尺,22.94629215682 ,120.26581259117 ,106年04月20日 07時40分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6689,臺南市永康區永大路二段411號前0.0公尺,23.01276541327 ,120.26351892784 ,106年04月20日 07時40分00秒,死亡0;受傷1,遊覽車-大客車;普通重型-機車
6690,臺南市新市區環東路二段前0.0公尺,23.10653852228 ,120.28334555629 ,106年04月20日 07時46分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6691,臺南市永康區龍潭里烏竹北街前0.0公尺,23.04535602749 ,120.26361647468 ,106年04月20日 07時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6692,臺南市歸仁區民權南路17號前0.0公尺,22.96652240744 ,120.28786628908 ,106年04月20日 09時28分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6693,臺南市歸仁區歸仁里成功路,22.96675000000 ,120.30534000000 ,106年04月20日 10時30分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6694,臺南市仁德區太乙十二街38號,22.98466738190 ,120.25058934737 ,106年04月20日 10時46分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6695,臺南市西港區南40線西港區路燈編號慶安-0337前西向車道,23.12282000000 ,120.20354000000 ,106年04月20日 13時10分00秒,死亡0;受傷1,普通重型-機車
6696,臺南市新市區中山路與中華路口,23.06756700000 ,120.29069700000 ,106年04月20日 13時35分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6697,臺南市中西區西門路二段175號前0.0公尺,22.99371598557 ,120.19890919704 ,106年04月20日 13時53分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
6698,臺南市歸仁區後市里中山路二段16號前0.0公尺,22.96729556740 ,120.28929075158 ,106年04月20日 14時25分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6699,臺南市南區金華路二段53號前0.0公尺,22.97807178573 ,120.19119822924 ,106年04月20日 14時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6700,臺南市新營區民生里進修街,23.31224000000 ,120.29855000000 ,106年04月20日 14時59分00秒,死亡0;受傷1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
6701,臺南市後壁區,23.36583000000 ,120.36179000000 ,106年04月20日 15時15分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
6702,臺南市白河區南91線白茄高幹32電桿前,23.36562532939 ,120.45313493893 ,106年04月20日 15時40分00秒,死亡0;受傷1,電動自行車-慢車;自用-小客車
6703,臺南市安定區,23.12176000000 ,120.23727000000 ,106年04月20日 17時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6704,臺南市安南區四草大道,23.02876623062 ,120.13298945564 ,106年04月20日 17時05分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6705,臺南市善化區光文里中山路,23.13419340302 ,120.29883935146 ,106年04月20日 17時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6706,臺南市仁德區文山路前0.0公尺,22.97554109955 ,120.24642863735 ,106年04月20日 17時28分00秒,死亡0;受傷2,普通輕型-機車;普通重型-機車
6707,臺南市永康區新民街,23.04043065804 ,120.24219109149 ,106年04月20日 19時17分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
6708,臺南市西港區永樂高幹23號,23.12282000000 ,120.20354000000 ,106年04月20日 19時20分00秒,死亡0;受傷1,普通重型-機車
6709,臺南市麻豆區新生北路629號前0.0公尺,23.18991548211 ,120.25319796572 ,106年04月20日 19時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6710,臺南市永康區甲頂里中華路1076號前0.0公尺,23.02289930726 ,120.21318373536 ,106年04月20日 20時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6711,臺南市永康區中正三街,23.03872200000 ,120.24628670107 ,106年04月20日 20時20分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
6712,臺南市永康區大橋二街,23.01765750000 ,120.22628175000 ,106年04月20日 20時40分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
6713,臺南市東區裕農路80號前0.0公尺,22.98554844962 ,120.22620894033 ,106年04月20日 21時16分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
6714,臺南市六甲區龜子港21號(台1線298k),23.25311000000 ,120.30923000000 ,106年04月21日 07時06分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
6715,臺南市永康區安康里中華西街,23.01714446974 ,120.22590617081 ,106年04月21日 07時32分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
6716,臺南市北區文賢路540巷40號前0.0公尺,23.00749954371 ,120.19374625965 ,106年04月21日 07時34分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
